"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Trial.Type","JOL.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","BATHROOM","TOILET","Study1","S","JOL_Small",5390,"100",6100,"Toilet",100,100
"5f112fca114b6a31c9698a4b",1,"Large vs small A","BATHROOM","TOILET","Study1","S","JOL_Large",5578,"100",4756,"Toilet",100,100
"59860c81d75d360001b0bd95",1,"Large vs small A","BEGIN","END","Study1","S","JOL_Small",4417,"100",2484,"end",100,100
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","BEGIN","END","Study1","S","JOL_Large",2691,"80",1221,"end",100,100
"5d470786da637a00014ba26f",1,"Large vs small A","BEGIN","END","Study1","S","JOL_Large",13863,"50",5573,"END",100,100
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","BEGIN","END","Study1","S","JOL_Large",1617,"60",2551,"end",100,100
"5ede2531cff15e047a4e356e",1,"Large vs small A","BEGIN","END","Study1","S","JOL_Large",6106,"64",5278,"start",0,0
"5efb2af24cee7804cac1249c",1,"Large vs small A","BEGIN","END","Study1","S","JOL_Large",5757,"100",2187,"end",100,100
"5f0c33a605481902af533527",1,"Large vs small A","BEGIN","END","Study1","S","JOL_Small",15893,"75",6101,"End",100,100
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","BEGIN","END","Study1","S","JOL_Large",4115,"100",5486,"Start",0,0
"5f112fca114b6a31c9698a4b",1,"Large vs small A","BEGIN","END","Study1","S","JOL_Small",5383,"100",3412,"Start",0,0
"59860c81d75d360001b0bd95",1,"Large vs small A","BITTER","COLD","Study1","F","JOL_Small",3145,"100",5649,"sweet",0,0
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","BITTER","COLD","Study1","F","JOL_Large",2317,"40",2048,"cold",100,100
"5d470786da637a00014ba26f",1,"Large vs small A","BITTER","COLD","Study1","F","JOL_Large",16056,"35",13548,"COLD",100,100
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","BITTER","COLD","Study1","F","JOL_Large",2343,"22",1958,"sweet",0,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","BITTER","COLD","Study1","F","JOL_Small",5874,"56",10732,"sweet",0,0
"5efb2af24cee7804cac1249c",1,"Large vs small A","BITTER","COLD","Study1","F","JOL_Large",4063,"15",4001,"murmer",0,0
"5f0c33a605481902af533527",1,"Large vs small A","BITTER","COLD","Study1","F","JOL_Large",4955,"35",5589,"Sweet ",0,0
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","BITTER","COLD","Study1","F","JOL_Small",16084,"100",2772,"",0,0
"5f112fca114b6a31c9698a4b",1,"Large vs small A","BITTER","COLD","Study1","F","JOL_Large",10153,"50",7034,"",0,0
"59860c81d75d360001b0bd95",1,"Large vs small A","BLOW","WIND","Study1","S","JOL_Small",3682,"100",4207,"wind",100,100
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","BLOW","WIND","Study1","S","JOL_Large",4129,"20",1698,"",0,0
"5d470786da637a00014ba26f",1,"Large vs small A","BLOW","WIND","Study1","S","JOL_Large",8587,"20",9386,"OUT",0,0
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","BLOW","WIND","Study1","S","JOL_Small",1759,"70",3406,"dry",28.571428571429,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","BLOW","WIND","Study1","S","JOL_Large",3133,"43",6142,"wind",100,100
"5efb2af24cee7804cac1249c",1,"Large vs small A","BLOW","WIND","Study1","S","JOL_Large",3716,"30",2826,"wind",100,100
"5f0c33a605481902af533527",1,"Large vs small A","BLOW","WIND","Study1","S","JOL_Small",4810,"45",3876,"Wind",100,100
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","BLOW","WIND","Study1","S","JOL_Large",3887,"100",5891,"Wind",100,100
"5f112fca114b6a31c9698a4b",1,"Large vs small A","BLOW","WIND","Study1","S","JOL_Small",3386,"100",1380,"",0,0
"59860c81d75d360001b0bd95",1,"Large vs small A","BRIDGE","WATER","Study1","F","JOL_Large",5900,"80",2445,"water",100,100
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","BRIDGE","WATER","Study1","F","JOL_Small",3843,"90",1697,"Water",100,100
"5d470786da637a00014ba26f",1,"Large vs small A","BRIDGE","WATER","Study1","F","JOL_Small",11120,"40",10206,"WATER",100,100
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","BRIDGE","WATER","Study1","F","JOL_Large",1803,"66",10327,"water",100,100
"5ede2531cff15e047a4e356e",1,"Large vs small A","BRIDGE","WATER","Study1","F","JOL_Large",6393,"50",12648,"water",100,100
"5efb2af24cee7804cac1249c",1,"Large vs small A","BRIDGE","WATER","Study1","F","JOL_Large",5168,"40",2827,"water",100,100
"5f0c33a605481902af533527",1,"Large vs small A","BRIDGE","WATER","Study1","F","JOL_Large",3951,"15",3856,"Water",100,100
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","BRIDGE","WATER","Study1","F","JOL_Small",5122,"100",6629,"Water ",100,100
"5f112fca114b6a31c9698a4b",1,"Large vs small A","BRIDGE","WATER","Study1","F","JOL_Small",4304,"100",4449,"Sea",25,0
"59860c81d75d360001b0bd95",1,"Large vs small A","BUG","WASP","Study1","B","JOL_Large",4968,"75",4157,"wasp",100,100
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","BUG","WASP","Study1","B","JOL_Small",2839,"40",6738,"wasp",100,100
"5d470786da637a00014ba26f",1,"Large vs small A","BUG","WASP","Study1","B","JOL_Small",8722,"5",4259,"WASP",100,100
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","BUG","WASP","Study1","B","JOL_Large",1713,"60",1999,"bee",0,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","BUG","WASP","Study1","B","JOL_Small",6249,"6",12432,"insect",20,0
"5efb2af24cee7804cac1249c",1,"Large vs small A","BUG","WASP","Study1","B","JOL_Large",4263,"45",2544,"",0,0
"5f0c33a605481902af533527",1,"Large vs small A","BUG","WASP","Study1","B","JOL_Large",5944,"75",5775,"Wasp",100,100
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","BUG","WASP","Study1","B","JOL_Small",5890,"100",5643,"Wasp",100,100
"5f112fca114b6a31c9698a4b",1,"Large vs small A","BUG","WASP","Study1","B","JOL_Large",4012,"10",1576,"",0,0
"59860c81d75d360001b0bd95",1,"Large vs small A","CASH","WOULD","Study1","U","JOL_Large",8795,"5",6552,"money",20,0
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","CASH","WOULD","Study1","U","JOL_Large",2169,"10",3504,"",0,0
"5d470786da637a00014ba26f",1,"Large vs small A","CASH","WOULD","Study1","U","JOL_Large",9140,"0",14478,"MONEY",20,0
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","CASH","WOULD","Study1","U","JOL_Small",2559,"21",2354,"money",20,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","CASH","WOULD","Study1","U","JOL_Large",18288,"21",3419,"out",50,0
"5efb2af24cee7804cac1249c",1,"Large vs small A","CASH","WOULD","Study1","U","JOL_Large",4145,"15",5174,"money",20,0
"5f0c33a605481902af533527",1,"Large vs small A","CASH","WOULD","Study1","U","JOL_Small",4321,"0",4439,"Money",20,0
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","CASH","WOULD","Study1","U","JOL_Small",5280,"0",1813,"",0,0
"5f112fca114b6a31c9698a4b",1,"Large vs small A","CASH","WOULD","Study1","U","JOL_Small",5629,"20",5396,"",0,0
"59860c81d75d360001b0bd95",1,"Large vs small A","CHISEL","HAMMER","Study1","F","JOL_Large",5094,"90",5546,"hammer",100,100
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","CHISEL","HAMMER","Study1","F","JOL_Large",7359,"30",5270,"",0,0
"5d470786da637a00014ba26f",1,"Large vs small A","CHISEL","HAMMER","Study1","F","JOL_Large",12675,"10",4374,"HAMMER",100,100
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","CHISEL","HAMMER","Study1","F","JOL_Large",10241,"11",3047,"beach",18.181818181818,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","CHISEL","HAMMER","Study1","F","JOL_Large",8793,"60",4663,"tool",0,0
"5efb2af24cee7804cac1249c",1,"Large vs small A","CHISEL","HAMMER","Study1","F","JOL_Small",3528,"0",1328,"",0,0
"5f0c33a605481902af533527",1,"Large vs small A","CHISEL","HAMMER","Study1","F","JOL_Large",7492,"27",5837,"Hammer",100,100
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","CHISEL","HAMMER","Study1","F","JOL_Small",5280,"0",5877,"",0,0
"5f112fca114b6a31c9698a4b",1,"Large vs small A","CHISEL","HAMMER","Study1","F","JOL_Large",6241,"100",3661,"Hammer",100,100
"59860c81d75d360001b0bd95",1,"Large vs small A","CIRCLE","ROUND","Study1","S","JOL_Large",5546,"99",3338,"round",100,100
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","CIRCLE","ROUND","Study1","S","JOL_Large",2835,"25",2855,"round",100,100
"5d470786da637a00014ba26f",1,"Large vs small A","CIRCLE","ROUND","Study1","S","JOL_Large",12062,"65",3336,"ROUND",100,100
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","CIRCLE","ROUND","Study1","S","JOL_Small",3082,"90",2160,"round",100,100
"5ede2531cff15e047a4e356e",1,"Large vs small A","CIRCLE","ROUND","Study1","S","JOL_Large",4363,"44",5095,"round",100,100
"5efb2af24cee7804cac1249c",1,"Large vs small A","CIRCLE","ROUND","Study1","S","JOL_Small",2764,"90",3094,"round",100,100
"5f0c33a605481902af533527",1,"Large vs small A","CIRCLE","ROUND","Study1","S","JOL_Large",5825,"86",5691,"Round",100,100
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","CIRCLE","ROUND","Study1","S","JOL_Small",6038,"100",3551,"Round",100,100
"5f112fca114b6a31c9698a4b",1,"Large vs small A","CIRCLE","ROUND","Study1","S","JOL_Large",2875,"100",3523,"Round",100,100
"59860c81d75d360001b0bd95",1,"Large vs small A","CLOTHES","ATTIRE","Study1","B","JOL_Large",4617,"50",4167,"attire",100,100
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","CLOTHES","ATTIRE","Study1","B","JOL_Large",2226,"15",3842,"attire",100,100
"5d470786da637a00014ba26f",1,"Large vs small A","CLOTHES","ATTIRE","Study1","B","JOL_Large",18843,"20",3947,"ATTIRE",100,100
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","CLOTHES","ATTIRE","Study1","B","JOL_Large",1655,"22",12860,"hat",44.444444444444,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","CLOTHES","ATTIRE","Study1","B","JOL_Large",6683,"34",9371,"jumper",16.666666666667,0
"5efb2af24cee7804cac1249c",1,"Large vs small A","CLOTHES","ATTIRE","Study1","B","JOL_Large",5176,"15",3096,"",0,0
"5f0c33a605481902af533527",1,"Large vs small A","CLOTHES","ATTIRE","Study1","B","JOL_Large",10819,"4",7983,"Shop",0,0
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","CLOTHES","ATTIRE","Study1","B","JOL_Small",3581,"0",4540,"Jumper",16.666666666667,0
"5f112fca114b6a31c9698a4b",1,"Large vs small A","CLOTHES","ATTIRE","Study1","B","JOL_Small",3384,"100",4209,"",0,0
"59860c81d75d360001b0bd95",1,"Large vs small A","CREDIT","CARD","Study1","F","JOL_Large",4762,"100",3929,"card",100,100
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","CREDIT","CARD","Study1","F","JOL_Small",3097,"90",1632,"card",100,100
"5d470786da637a00014ba26f",1,"Large vs small A","CREDIT","CARD","Study1","F","JOL_Large",13367,"80",5725,"CARD",100,100
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","CREDIT","CARD","Study1","F","JOL_Large",1892,"90",1512,"card",100,100
"5ede2531cff15e047a4e356e",1,"Large vs small A","CREDIT","CARD","Study1","F","JOL_Large",4967,"99",7426,"card",100,100
"5efb2af24cee7804cac1249c",1,"Large vs small A","CREDIT","CARD","Study1","F","JOL_Small",6637,"100",1962,"card",100,100
"5f0c33a605481902af533527",1,"Large vs small A","CREDIT","CARD","Study1","F","JOL_Large",5876,"100",3760,"Card",100,100
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","CREDIT","CARD","Study1","F","JOL_Small",3683,"100",3500,"Card",100,100
"5f112fca114b6a31c9698a4b",1,"Large vs small A","CREDIT","CARD","Study1","F","JOL_Small",4775,"100",5591,"Debit",22.222222222222,0
"59860c81d75d360001b0bd95",1,"Large vs small A","DARK","CAVE","Study1","B","JOL_Large",3334,"70",9311,"cave",100,100
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","DARK","CAVE","Study1","B","JOL_Large",1982,"60",3964,"Cave",100,100
"5d470786da637a00014ba26f",1,"Large vs small A","DARK","CAVE","Study1","B","JOL_Large",8985,"25",16026,"CAVE",100,100
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","DARK","CAVE","Study1","B","JOL_Large",1245,"30",1902,"light",0,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","DARK","CAVE","Study1","B","JOL_Large",4748,"34",7265,"night",0,0
"5efb2af24cee7804cac1249c",1,"Large vs small A","DARK","CAVE","Study1","B","JOL_Small",4696,"20",5045,"light",0,0
"5f0c33a605481902af533527",1,"Large vs small A","DARK","CAVE","Study1","B","JOL_Large",8704,"19",4007,"Light",0,0
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","DARK","CAVE","Study1","B","JOL_Small",6045,"100",21195,"Night",0,0
"5f112fca114b6a31c9698a4b",1,"Large vs small A","DARK","CAVE","Study1","B","JOL_Small",3859,"100",10859,"Cave",100,100
"59860c81d75d360001b0bd95",1,"Large vs small A","DEATH","BUSINESS","Study1","U","JOL_Large",8146,"40",5372,"alive",30.769230769231,0
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","DEATH","BUSINESS","Study1","U","JOL_Large",4188,"40",1807,"",0,0
"5d470786da637a00014ba26f",1,"Large vs small A","DEATH","BUSINESS","Study1","U","JOL_Large",18866,"65",25587,"BUSINESS",100,100
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","DEATH","BUSINESS","Study1","U","JOL_Small",2523,"1",3579,"end",18.181818181818,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","DEATH","BUSINESS","Study1","U","JOL_Large",5813,"83",4265,"life",33.333333333333,0
"5efb2af24cee7804cac1249c",1,"Large vs small A","DEATH","BUSINESS","Study1","U","JOL_Large",2782,"1",4372,"life",33.333333333333,0
"5f0c33a605481902af533527",1,"Large vs small A","DEATH","BUSINESS","Study1","U","JOL_Small",6168,"18",4346,"Life",33.333333333333,0
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","DEATH","BUSINESS","Study1","U","JOL_Small",3923,"0",2373,"",0,0
"5f112fca114b6a31c9698a4b",1,"Large vs small A","DEATH","BUSINESS","Study1","U","JOL_Large",3031,"10",8824,"",0,0
"59860c81d75d360001b0bd95",1,"Large vs small A","DEBATE","SIGHT","Study1","U","JOL_Large",8261,"0",6681,"talk",22.222222222222,0
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","DEBATE","SIGHT","Study1","U","JOL_Large",3718,"0",5841,"",0,0
"5d470786da637a00014ba26f",1,"Large vs small A","DEBATE","SIGHT","Study1","U","JOL_Small",12206,"5",20722,"DISCUSSION",26.666666666667,0
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","DEBATE","SIGHT","Study1","U","JOL_Small",2946,"30",2586,"speak",20,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","DEBATE","SIGHT","Study1","U","JOL_Small",4702,"0",5966,"jury",0,0
"5efb2af24cee7804cac1249c",1,"Large vs small A","DEBATE","SIGHT","Study1","U","JOL_Large",4959,"0",4013,"",0,0
"5f0c33a605481902af533527",1,"Large vs small A","DEBATE","SIGHT","Study1","U","JOL_Large",10951,"0",7241,"Argument",30.769230769231,0
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","DEBATE","SIGHT","Study1","U","JOL_Small",8928,"0",8905,"",0,0
"5f112fca114b6a31c9698a4b",1,"Large vs small A","DEBATE","SIGHT","Study1","U","JOL_Small",3621,"100",4303,"Talk",22.222222222222,0
"59860c81d75d360001b0bd95",1,"Large vs small A","DELINQUENT","BAD","Study1","F","JOL_Small",5125,"80",3458,"bad",100,100
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","DELINQUENT","BAD","Study1","F","JOL_Small",2224,"30",2008,"bad",100,100
"5d470786da637a00014ba26f",1,"Large vs small A","DELINQUENT","BAD","Study1","F","JOL_Large",12507,"10",4680,"BAD",100,100
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","DELINQUENT","BAD","Study1","F","JOL_Small",2153,"30",2162,"bad",100,100
"5ede2531cff15e047a4e356e",1,"Large vs small A","DELINQUENT","BAD","Study1","F","JOL_Small",9647,"3",3577,"",0,0
"5efb2af24cee7804cac1249c",1,"Large vs small A","DELINQUENT","BAD","Study1","F","JOL_Small",12584,"0",808,"",0,0
"5f0c33a605481902af533527",1,"Large vs small A","DELINQUENT","BAD","Study1","F","JOL_Large",16447,"27",3426,"Bad",100,100
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","DELINQUENT","BAD","Study1","F","JOL_Small",7397,"100",2146,"",0,0
"5f112fca114b6a31c9698a4b",1,"Large vs small A","DELINQUENT","BAD","Study1","F","JOL_Small",6781,"50",2415,"",0,0
"59860c81d75d360001b0bd95",1,"Large vs small A","DIETARY","SACKING","Study1","U","JOL_Small",7755,"0",11442,"",0,0
"5ac69733a3ba7a0001b4b75b",1,"Large vs small A","DIETARY","SACKING","Study1","U","JOL_Small",2345,"0",1206,"",0,0
"5d470786da637a00014ba26f",1,"Large vs small A","DIETARY","SACKING","Study1","U","JOL_Small",12910,"0",21428,"STOMACH",42.857142857143,0
"5ed225b7b49d48185e9e56ae",1,"Large vs small A","DIETARY","SACKING","Study1","U","JOL_Small",2520,"2",1898,"milk",18.181818181818,0
"5ede2531cff15e047a4e356e",1,"Large vs small A","DIETARY","SACKING","Study1","U","JOL_Small",5633,"2",5538,"food",0,0
"5efb2af24cee7804cac1249c",1,"Large vs small A","DIETARY","SACKING","Study1","U","JOL_Small",3438,"10",1210,"",0,0
"5f0c33a605481902af533527",1,"Large vs small A","DIETARY","SACKING","Study1","U","JOL_Large",5832,"0",4402,"Health",15.384615384615,0
"5f0c7dcc324f8b0ca60380f6",1,"Large vs small A","DIETARY","SACKING","Study1","U","JOL_Small",5160,"0",1761,"",0,0
"5f112fca114b6a31c9698a4b",1,"Large vs small A","DIETARY","SACKING","Study1","U","JOL_Large",3538,"20",8408,"Food",0,0
"59860c81d75d360001b0bd95",1,"Large vs small A","DIGESTION","STOMACH","Study1","F","JOL_Small",4354,"45",8087,"hunger",15.384615384615,0
