"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JOL.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","BABY","CHILD","Study1","S",2011,90,2018,"child",100,100
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","BABY","CHILD","Study1","S",6836,79,4383,"child",100,100
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","BABY","CHILD","Study1","S",5651,80,5455,"child",100,100
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","BABY","CHILD","Study1","S",3887,40,3379,"crying",36.363636363636,0
"59462a6538e39c0001280168",5,"JOL Version A","BALL","RACKET","Study1","B",3790,0,2684,"CATCHER",30.769230769231,0
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","BALL","RACKET","Study1","B",2367,30,2547,"catch",36.363636363636,0
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","BALL","RACKET","Study1","B",5457,30,13067,"Throw",18.181818181818,0
"5cbc19c1ff41f900131b8297",5,"JOL Version A","BALL","RACKET","Study1","B",1411,30,3032,"base",40,0
"5d41caffac956a00012ae959",5,"JOL Version A","BALL","RACKET","Study1","B",5577,55,3874,"racket",100,100
"5d74125de8351c0001f3fb28",5,"JOL Version A","BALL","RACKET","Study1","B",2682,10,6364,"racket",100,100
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","BALL","RACKET","Study1","B",2564,70,2376,"racket",100,100
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","BALL","RACKET","Study1","B",9736,49,4201,"racket",100,100
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","BALL","RACKET","Study1","B",4115,80,5479,"throw",18.181818181818,0
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","BALL","RACKET","Study1","B",2932,65,7109,"game",40,0
"59462a6538e39c0001280168",5,"JOL Version A","BATHROOM","TOILET","Study1","S",2720,10,2365,"TOILET",100,100
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","BATHROOM","TOILET","Study1","S",1055,70,2286,"toilet",100,100
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","BATHROOM","TOILET","Study1","S",24578,80,2993,"Toilet",100,100
"5cbc19c1ff41f900131b8297",5,"JOL Version A","BATHROOM","TOILET","Study1","S",2186,90,3106,"toilet",100,100
"5d41caffac956a00012ae959",5,"JOL Version A","BATHROOM","TOILET","Study1","S",2586,95,2054,"toilet",100,100
"5d74125de8351c0001f3fb28",5,"JOL Version A","BATHROOM","TOILET","Study1","S",4717,70,2523,"toilet",100,100
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","BATHROOM","TOILET","Study1","S",2032,100,1832,"toilet",100,100
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","BATHROOM","TOILET","Study1","S",7388,90,3043,"toilet",100,100
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","BATHROOM","TOILET","Study1","S",2344,90,5690,"toilet",100,100
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","BATHROOM","TOILET","Study1","S",2249,75,3946,"TOILET",100,100
"59462a6538e39c0001280168",5,"JOL Version A","BEGIN","END","Study1","S",2691,40,1466,"END",100,100
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","BEGIN","END","Study1","S",2920,50,1422,"end",100,100
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","BEGIN","END","Study1","S",4925,90,3079,"End",100,100
"5cbc19c1ff41f900131b8297",5,"JOL Version A","BEGIN","END","Study1","S",2685,95,1871,"end",100,100
"5d41caffac956a00012ae959",5,"JOL Version A","BEGIN","END","Study1","S",5171,100,2581,"start",0,0
"5d74125de8351c0001f3fb28",5,"JOL Version A","BEGIN","END","Study1","S",8028,80,3034,"end",100,100
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","BEGIN","END","Study1","S",1823,100,1940,"end",100,100
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","BEGIN","END","Study1","S",6573,60,2144,"end",100,100
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","BEGIN","END","Study1","S",5205,90,4578,"end",100,100
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","BEGIN","END","Study1","S",6453,79,1434,"END",100,100
"59462a6538e39c0001280168",5,"JOL Version A","BITTER","COLD","Study1","F",4086,40,1662,"COLD",100,100
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","BITTER","COLD","Study1","F",3110,65,1838,"sour",25,0
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","BITTER","COLD","Study1","F",3588,60,9689,"Sweet",0,0
"5cbc19c1ff41f900131b8297",5,"JOL Version A","BITTER","COLD","Study1","F",2688,60,2636,"sweet",0,0
"5d41caffac956a00012ae959",5,"JOL Version A","BITTER","COLD","Study1","F",6302,30,5321,"cold",100,100
"5d74125de8351c0001f3fb28",5,"JOL Version A","BITTER","COLD","Study1","F",2086,1,8352,"",0,0
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","BITTER","COLD","Study1","F",2363,90,1790,"sweet",0,0
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","BITTER","COLD","Study1","F",6689,74,6674,"",0,0
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","BITTER","COLD","Study1","F",4308,50,4983,"",0,0
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","BITTER","COLD","Study1","F",4419,60,3445,"BUTTER",0,0
"59462a6538e39c0001280168",5,"JOL Version A","BLOW","WIND","Study1","S",1718,0,1298,"",0,0
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","BLOW","WIND","Study1","S",2317,60,2344,"suck",0,0
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","BLOW","WIND","Study1","S",2803,30,7369,"Wind",100,100
"5cbc19c1ff41f900131b8297",5,"JOL Version A","BLOW","WIND","Study1","S",1782,80,2800,"throw",22.222222222222,0
"5d41caffac956a00012ae959",5,"JOL Version A","BLOW","WIND","Study1","S",6990,75,1916,"wind",100,100
"5d74125de8351c0001f3fb28",5,"JOL Version A","BLOW","WIND","Study1","S",5134,8,4096,"wind",100,100
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","BLOW","WIND","Study1","S",2375,98,2101,"air",28.571428571429,0
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","BLOW","WIND","Study1","S",15982,74,14786,"",0,0
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","BLOW","WIND","Study1","S",3169,70,3551,"",0,0
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","BLOW","WIND","Study1","S",2392,50,2396,"OUT",0,0
"59462a6538e39c0001280168",5,"JOL Version A","BRIDGE","WATER","Study1","F",2515,10,2843,"WATER",100,100
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","BRIDGE","WATER","Study1","F",1372,30,2706,"water",100,100
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","BRIDGE","WATER","Study1","F",3374,70,2871,"Water",100,100
"5cbc19c1ff41f900131b8297",5,"JOL Version A","BRIDGE","WATER","Study1","F",2103,60,3471,"walk",44.444444444444,0
"5d41caffac956a00012ae959",5,"JOL Version A","BRIDGE","WATER","Study1","F",7046,40,2038,"water",100,100
"5d74125de8351c0001f3fb28",5,"JOL Version A","BRIDGE","WATER","Study1","F",4608,50,2450,"water",100,100
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","BRIDGE","WATER","Study1","F",2245,100,2193,"water",100,100
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","BRIDGE","WATER","Study1","F",5784,42,7526,"river",40,0
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","BRIDGE","WATER","Study1","F",3105,90,3901,"water",100,100
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","BRIDGE","WATER","Study1","F",1773,90,3482,"WATER",100,100
"59462a6538e39c0001280168",5,"JOL Version A","BUG","WASP","Study1","B",3172,20,2120,"WASP",100,100
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","BUG","WASP","Study1","B",2052,10,2162,"bee",0,0
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","BUG","WASP","Study1","B",4259,80,19105,"Spider",40,0
"5cbc19c1ff41f900131b8297",5,"JOL Version A","BUG","WASP","Study1","B",2120,30,2731,"inscect",18.181818181818,0
"5d41caffac956a00012ae959",5,"JOL Version A","BUG","WASP","Study1","B",9112,45,4413,"wasp",100,100
"5d74125de8351c0001f3fb28",5,"JOL Version A","BUG","WASP","Study1","B",3459,20,4952,"beetle",0,0
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","BUG","WASP","Study1","B",3422,78,2085,"wasp",100,100
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","BUG","WASP","Study1","B",16092,65,12042,"catcher",18.181818181818,0
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","BUG","WASP","Study1","B",5034,80,12494,"hornet",0,0
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","BUG","WASP","Study1","B",3672,30,6378,"BEE",0,0
"59462a6538e39c0001280168",5,"JOL Version A","CASH","WOULD","Study1","U",4137,0,4084,"",0,0
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","CASH","WOULD","Study1","U",3249,40,2727,"money",20,0
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","CASH","WOULD","Study1","U",3473,5,5013,"Money",20,0
"5cbc19c1ff41f900131b8297",5,"JOL Version A","CASH","WOULD","Study1","U",4690,20,3705,"advance",16.666666666667,0
"5d41caffac956a00012ae959",5,"JOL Version A","CASH","WOULD","Study1","U",4613,5,3557,"flow",22.222222222222,0
"5d74125de8351c0001f3fb28",5,"JOL Version A","CASH","WOULD","Study1","U",1405,1,3373,"money",20,0
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","CASH","WOULD","Study1","U",4289,35,2538,"money",20,0
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","CASH","WOULD","Study1","U",5080,0,12468,"money",20,0
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","CASH","WOULD","Study1","U",3617,30,5533,"bank",0,0
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","CASH","WOULD","Study1","U",2258,0,2557,"MONEY",20,0
"59462a6538e39c0001280168",5,"JOL Version A","CHISEL","HAMMER","Study1","F",2963,10,780,"",0,0
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","CHISEL","HAMMER","Study1","F",2619,30,2381,"hammer",100,100
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","CHISEL","HAMMER","Study1","F",13310,40,1224,"",0,0
"5cbc19c1ff41f900131b8297",5,"JOL Version A","CHISEL","HAMMER","Study1","F",2479,60,3429,"hammer",100,100
"5d41caffac956a00012ae959",5,"JOL Version A","CHISEL","HAMMER","Study1","F",5958,55,6809,"hammer",100,100
"5d74125de8351c0001f3fb28",5,"JOL Version A","CHISEL","HAMMER","Study1","F",3153,80,2547,"hammer",100,100
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","CHISEL","HAMMER","Study1","F",1836,50,2515,"hammer",100,100
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","CHISEL","HAMMER","Study1","F",10115,73,6321,"hammer",100,100
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","CHISEL","HAMMER","Study1","F",3327,50,9177,"axe",44.444444444444,0
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","CHISEL","HAMMER","Study1","F",3125,45,2579,"HAMMER",100,100
"59462a6538e39c0001280168",5,"JOL Version A","CIRCLE","ROUND","Study1","S",1218,0,1699,"",0,0
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","CIRCLE","ROUND","Study1","S",1540,80,1894,"round",100,100
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","CIRCLE","ROUND","Study1","S",2667,90,2530,"Sphere",18.181818181818,0
"5cbc19c1ff41f900131b8297",5,"JOL Version A","CIRCLE","ROUND","Study1","S",4075,70,2741,"round",100,100
"5d41caffac956a00012ae959",5,"JOL Version A","CIRCLE","ROUND","Study1","S",8933,40,2681,"round",100,100
"5d74125de8351c0001f3fb28",5,"JOL Version A","CIRCLE","ROUND","Study1","S",3151,70,2241,"round",100,100
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","CIRCLE","ROUND","Study1","S",2047,88,1692,"round",100,100
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","CIRCLE","ROUND","Study1","S",22222,95,2478,"round",100,100
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","CIRCLE","ROUND","Study1","S",2403,90,4052,"round",100,100
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","CIRCLE","ROUND","Study1","S",2264,85,4029,"SQUARE",18.181818181818,0
"59462a6538e39c0001280168",5,"JOL Version A","CLOTHES","ATTIRE","Study1","B",1416,0,2312,"",0,0
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","CLOTHES","ATTIRE","Study1","B",2082,20,5138,"warmth",33.333333333333,0
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","CLOTHES","ATTIRE","Study1","B",2590,30,5355,"Outfit",33.333333333333,0
"5cbc19c1ff41f900131b8297",5,"JOL Version A","CLOTHES","ATTIRE","Study1","B",1471,60,3157,"material",42.857142857143,0
"5d41caffac956a00012ae959",5,"JOL Version A","CLOTHES","ATTIRE","Study1","B",4421,15,2090,"attire",100,100
"5d74125de8351c0001f3fb28",5,"JOL Version A","CLOTHES","ATTIRE","Study1","B",2131,10,3756,"apparel ",46.153846153846,0
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","CLOTHES","ATTIRE","Study1","B",1716,90,5219,"Attire",100,100
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","CLOTHES","ATTIRE","Study1","B",3704,78,4954,"attire",100,100
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","CLOTHES","ATTIRE","Study1","B",4430,60,3157,"",0,0
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","CLOTHES","ATTIRE","Study1","B",3388,90,3491,"WASHING",30.769230769231,0
"59462a6538e39c0001280168",5,"JOL Version A","CREDIT","CARD","Study1","F",3162,80,2349,"CARD",100,100
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","CREDIT","CARD","Study1","F",1176,30,2015,"score",44.444444444444,0
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","CREDIT","CARD","Study1","F",2818,99,2462,"Card",100,100
"5cbc19c1ff41f900131b8297",5,"JOL Version A","CREDIT","CARD","Study1","F",2407,80,1767,"card",100,100
"5d41caffac956a00012ae959",5,"JOL Version A","CREDIT","CARD","Study1","F",8897,95,1933,"card",100,100
"5d74125de8351c0001f3fb28",5,"JOL Version A","CREDIT","CARD","Study1","F",3751,80,3238,"card",100,100
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","CREDIT","CARD","Study1","F",2198,100,1506,"card",100,100
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","CREDIT","CARD","Study1","F",8824,92,1880,"card",100,100
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","CREDIT","CARD","Study1","F",3897,80,4180,"card",100,100
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","CREDIT","CARD","Study1","F",2612,90,2201,"CARD",100,100
"59462a6538e39c0001280168",5,"JOL Version A","DARK","CAVE","Study1","B",4466,20,2068,"",0,0
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","DARK","CAVE","Study1","B",1649,70,2075,"cave",100,100
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","DARK","CAVE","Study1","B",2015,80,2984,"Light",0,0
"5cbc19c1ff41f900131b8297",5,"JOL Version A","DARK","CAVE","Study1","B",2380,60,2298,"light",0,0
"5d41caffac956a00012ae959",5,"JOL Version A","DARK","CAVE","Study1","B",4915,60,2849,"cave",100,100
"5d74125de8351c0001f3fb28",5,"JOL Version A","DARK","CAVE","Study1","B",2086,5,2539,"light",0,0
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","DARK","CAVE","Study1","B",2444,90,1600,"light",0,0
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","DARK","CAVE","Study1","B",9389,95,8019,"space",44.444444444444,0
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","DARK","CAVE","Study1","B",4920,60,13180,"cave",100,100
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","DARK","CAVE","Study1","B",6867,30,2159,"NIGHT",0,0
"59462a6538e39c0001280168",5,"JOL Version A","DEATH","BUSINESS","Study1","U",2668,20,3000,"BUSINESS",100,100
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","DEATH","BUSINESS","Study1","U",2127,20,3058,"circle",28.571428571429,0
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","DEATH","BUSINESS","Study1","U",2786,10,2921,"Life",33.333333333333,0
"5cbc19c1ff41f900131b8297",5,"JOL Version A","DEATH","BUSINESS","Study1","U",3185,50,4285,"alive",30.769230769231,0
"5d41caffac956a00012ae959",5,"JOL Version A","DEATH","BUSINESS","Study1","U",8782,35,10428,"park",0,0
"5d74125de8351c0001f3fb28",5,"JOL Version A","DEATH","BUSINESS","Study1","U",3285,70,2999,"life",33.333333333333,0
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","DEATH","BUSINESS","Study1","U",3158,51,3187,"sadness",66.666666666667,0
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","DEATH","BUSINESS","Study1","U",7397,0,8238,"",0,0
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","DEATH","BUSINESS","Study1","U",3558,40,6156,"business",100,100
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","DEATH","BUSINESS","Study1","U",2451,10,7174,"GRAVE",15.384615384615,0
"59462a6538e39c0001280168",5,"JOL Version A","DEBATE","SIGHT","Study1","U",2349,10,2960,"",0,0
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","DEBATE","SIGHT","Study1","U",1652,30,4696,"argue",20,0
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","DEBATE","SIGHT","Study1","U",5884,5,2635,"",0,0
"5cbc19c1ff41f900131b8297",5,"JOL Version A","DEBATE","SIGHT","Study1","U",1938,50,2164,"argue",20,0
"5d41caffac956a00012ae959",5,"JOL Version A","DEBATE","SIGHT","Study1","U",6886,5,5090,"",0,0
"5d74125de8351c0001f3fb28",5,"JOL Version A","DEBATE","SIGHT","Study1","U",1740,1,2303,"argue",20,0
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","DEBATE","SIGHT","Study1","U",3914,31,2779,"talk",22.222222222222,0
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","DEBATE","SIGHT","Study1","U",6042,6,17555,"dissagreement",33.333333333333,0
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","DEBATE","SIGHT","Study1","U",3021,40,5153,"",0,0
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","DEBATE","SIGHT","Study1","U",3631,0,2964,"ARGUE",20,0
"59462a6538e39c0001280168",5,"JOL Version A","DELINQUENT","BAD","Study1","F",2242,20,1228,"",0,0
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","DELINQUENT","BAD","Study1","F",2654,30,19301,"law",33.333333333333,0
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","DELINQUENT","BAD","Study1","F",22718,40,2800,"Bad",100,100
"5cbc19c1ff41f900131b8297",5,"JOL Version A","DELINQUENT","BAD","Study1","F",3337,80,10539,"error",0,0
"5d41caffac956a00012ae959",5,"JOL Version A","DELINQUENT","BAD","Study1","F",5901,10,2637,"bad",100,100
"5d74125de8351c0001f3fb28",5,"JOL Version A","DELINQUENT","BAD","Study1","F",3234,90,2725,"bad",100,100
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","DELINQUENT","BAD","Study1","F",2778,90,2328,"bad",100,100
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","DELINQUENT","BAD","Study1","F",8986,27,4100,"bad",100,100
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","DELINQUENT","BAD","Study1","F",4522,40,8424,"bad",100,100
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","DELINQUENT","BAD","Study1","F",6151,9,4059,"STUPID",22.222222222222,0
"59462a6538e39c0001280168",5,"JOL Version A","DIETARY","SACKING","Study1","U",1613,0,1347,"",0,0
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","DIETARY","SACKING","Study1","U",2152,10,7914,"digestion",25,0
"5b8aead9bfaebb0001e18e24",5,"JOL Version A","DIETARY","SACKING","Study1","U",2957,10,4894,"",0,0
"5cbc19c1ff41f900131b8297",5,"JOL Version A","DIETARY","SACKING","Study1","U",3506,40,1781,"food",0,0
"5d41caffac956a00012ae959",5,"JOL Version A","DIETARY","SACKING","Study1","U",3778,5,4671,"food",0,0
"5d74125de8351c0001f3fb28",5,"JOL Version A","DIETARY","SACKING","Study1","U",2499,1,2704,"food",0,0
"5e948a0f1d2e517dbae5c1ed",5,"JOL Version A","DIETARY","SACKING","Study1","U",2806,43,3184,"food",0,0
"5ecd74f6c4e70b0df895c03e",5,"JOL Version A","DIETARY","SACKING","Study1","U",11706,8,5377,"plan",36.363636363636,0
"5ee3f8e4f8b4750deab84dc3",5,"JOL Version A","DIETARY","SACKING","Study1","U",4469,40,5094,"",0,0
"5ef9ea32170fdf79d44818dc",5,"JOL Version A","DIETARY","SACKING","Study1","U",2805,1,5795,"NUTRTION",13.333333333333,0
"59462a6538e39c0001280168",5,"JOL Version A","DIGESTION","STOMACH","Study1","F",2560,20,4114,"STOMACH",100,100
"5aeabf2c15a9c300011acbc3",5,"JOL Version A","DIGESTION","STOMACH","Study1","F",1508,33,2841,"food",18.181818181818,0
