Item,Trial Type,Max Time,Min Time,Text,Procedure Notes,Shuffle
33,JOL,User,-,,Study/JOL,Study Phase
34,JOL,User,-,,Study/JOL,Study Phase
35,JOL,User,-,,Study/JOL,Study Phase
36,JOL,User,-,,Study/JOL,Study Phase
37,JOL,User,-,,Study/JOL,Study Phase
38,JOL,User,-,,Study/JOL,Study Phase
39,JOL,User,-,,Study/JOL,Study Phase
40,JOL,User,-,,Study/JOL,Study Phase
41,JOL,User,-,,Study/JOL,Study Phase
42,JOL,User,-,,Study/JOL,Study Phase
43,JOL,User,-,,Study/JOL,Study Phase
44,JOL,User,-,,Study/JOL,Study Phase
45,JOL,User,-,,Study/JOL,Study Phase
46,JOL,User,-,,Study/JOL,Study Phase
47,JOL,User,-,,Study/JOL,BUFFER2
48,JOL,User,-,,Study/JOL,BUFFER2
49,JOL,User,-,,Study/JOL,BUFFER2
50,JOL,User,-,,Study/JOL,BUFFER2
51,JOL,User,-,,Study/JOL,BUFFER2
0,Instruct,User,-,You have completed this section. Please press Enter.,Filler_Instruction,Instruct2
0,FreeRecall,120,120,Please list the 50 US states in alphabetical order. The task will automatically advance to the next screen after two minutes.,,Filler1
0,Instruct,-,10,"You will now be presented with the first word from each of the previously studied item pairs. Please type the missing word. If you do not know the word, you may guess or press Enter to skip forward to the next pair.",,Instruct3
7,Test,User,-,,Recall,Recall1
8,Test,User,-,,Recall,Recall1
9,Test,User,-,,Recall,Recall1
10,Test,User,-,,Recall,Recall1
11,Test,User,-,,Recall,Recall1
12,Test,User,-,,Recall,Recall1
13,Test,User,-,,Recall,Recall1
14,Test,User,-,,Recall,Recall1
15,Test,User,-,,Recall,Recall1
16,Test,User,-,,Recall,Recall1
17,Test,User,-,,Recall,Recall1
18,Test,User,-,,Recall,Recall1
19,Test,User,-,,Recall,Recall1
20,Test,User,-,,Recall,Recall1
21,Test,User,-,,Recall,Recall1
22,Test,User,-,,Recall,Recall1
23,Test,User,-,,Recall,Recall1
24,Test,User,-,,Recall,Recall1
25,Test,User,-,,Recall,Recall1
26,Test,User,-,,Recall,Recall1
27,Test,User,-,,Recall,Recall1
28,Test,User,-,,Recall,Recall1
29,Test,User,-,,Recall,Recall1
30,Test,User,-,,Recall,Recall1
31,Test,User,-,,Recall,Recall1
32,Test,User,-,,Recall,Recall1
33,Test,User,-,,Recall,Recall1
34,Test,User,-,,Recall,Recall1
35,Test,User,-,,Recall,Recall1
36,Test,User,-,,Recall,Recall1
37,Test,User,-,,Recall,Recall1
38,Test,User,-,,Recall,Recall1
39,Test,User,-,,Recall,Recall1
40,Test,User,-,,Recall,Recall1
41,Test,User,-,,Recall,Recall1
42,Test,User,-,,Recall,Recall1
43,Test,User,-,,Recall,Recall1
44,Test,User,-,,Recall,Recall1
45,Test,User,-,,Recall,Recall1
46,Test,User,-,,Recall,Recall1
0,Instruct,-,10,"You will now be presented with a new set of word pairs. Please study each pair. Remember that your memory will be tested! When finished, press Enter to move to the next pair.",Initial_Instruct,Instruct4
0,Instruct,,10,You will again be asked to rate your ability to remember these items using a 0 to 100 scale. Remember to use the full range of the scale!,,Instruct10
0,Instruct,User,-,Press Enter when you are readty to begin,,Instruct11
52,JOL,User,-,,Study/JOL,BUFFER3
53,JOL,User,-,,Study/JOL,BUFFER3
54,JOL,User,-,,Study/JOL,BUFFER3
55,JOL,User,-,,Study/JOL,BUFFER3
56,JOL,User,-,,Study/JOL,BUFFER3
57,JOL,User,-,,Study/JOL,Study Phase2
59,JOL,User,-,,Study/JOL,Study Phase2
59,JOL,User,-,,Study/JOL,Study Phase2
60,JOL,User,-,,Study/JOL,Study Phase2
61,JOL,User,-,,Study/JOL,Study Phase2
62,JOL,User,-,,Study/JOL,Study Phase2
63,JOL,User,-,,Study/JOL,Study Phase2
64,JOL,User,-,,Study/JOL,Study Phase2
65,JOL,User,-,,Study/JOL,Study Phase2
66,JOL,User,-,,Study/JOL,Study Phase2
67,JOL,User,-,,Study/JOL,Study Phase2
68,JOL,User,-,,Study/JOL,Study Phase2
69,JOL,User,-,,Study/JOL,Study Phase2
70,JOL,User,-,,Study/JOL,Study Phase2
71,JOL,User,-,,Study/JOL,Study Phase2
72,JOL,User,-,,Study/JOL,Study Phase2
73,JOL,User,-,,Study/JOL,Study Phase2
74,JOL,User,-,,Study/JOL,Study Phase2
75,JOL,User,-,,Study/JOL,Study Phase2
76,JOL,User,-,,Study/JOL,Study Phase2
77,JOL,User,-,,Study/JOL,Study Phase2
78,JOL,User,-,,Study/JOL,Study Phase2
79,JOL,User,-,,Study/JOL,Study Phase2
80,JOL,User,-,,Study/JOL,Study Phase2
81,JOL,User,-,,Study/JOL,Study Phase2
82,JOL,User,-,,Study/JOL,Study Phase2
83,JOL,User,-,,Study/JOL,Study Phase2
84,JOL,User,-,,Study/JOL,Study Phase2
85,JOL,User,-,,Study/JOL,Study Phase2
86,JOL,User,-,,Study/JOL,Study Phase2
87,JOL,User,-,,Study/JOL,Study Phase2
88,JOL,User,-,,Study/JOL,Study Phase2
89,JOL,User,-,,Study/JOL,Study Phase2
90,JOL,User,-,,Study/JOL,Study Phase2
91,JOL,User,-,,Study/JOL,Study Phase2
92,JOL,User,-,,Study/JOL,Study Phase2
93,JOL,User,-,,Study/JOL,Study Phase2
94,JOL,User,-,,Study/JOL,Study Phase2
95,JOL,User,-,,Study/JOL,Study Phase2
96,JOL,User,-,,Study/JOL,Study Phase2
97,JOL,User,-,,Study/JOL,BUFFER4
98,JOL,User,-,,Study/JOL,BUFFER4
99,JOL,User,-,,Study/JOL,BUFFER4
100,JOL,User,-,,Study/JOL,BUFFER4
101,JOL,User,-,,Study/JOL,BUFFER4
0,Instruct,User,-,You have completed this section. Please press Enter.,Filler_Instruction,Instruct5
0,FreeRecall,120,120,Please list the 50 US states in reverse alphabetical order (z - a). The task will automatically advance to the next screen after two minutes.,,Filler2
0,Instruct,-,10,"You will now be presented with the first word from each of the previously studied item pairs. Please type the missing word. If you do not know the word, you may guess or press Enter to skip forward to the next pair.",,Instruct6
57,Test,User,-,,Recall,Recall2
59,Test,User,-,,Recall,Recall2
59,Test,User,-,,Recall,Recall2
60,Test,User,-,,Recall,Recall2
61,Test,User,-,,Recall,Recall2
62,Test,User,-,,Recall,Recall2
63,Test,User,-,,Recall,Recall2
64,Test,User,-,,Recall,Recall2
65,Test,User,-,,Recall,Recall2
66,Test,User,-,,Recall,Recall2
67,Test,User,-,,Recall,Recall2
68,Test,User,-,,Recall,Recall2
69,Test,User,-,,Recall,Recall2
70,Test,User,-,,Recall,Recall2
71,Test,User,-,,Recall,Recall2
72,Test,User,-,,Recall,Recall2
73,Test,User,-,,Recall,Recall2
74,Test,User,-,,Recall,Recall2
75,Test,User,-,,Recall,Recall2
76,Test,User,-,,Recall,Recall2
77,Test,User,-,,Recall,Recall2
78,Test,User,-,,Recall,Recall2
79,Test,User,-,,Recall,Recall2
80,Test,User,-,,Recall,Recall2
81,Test,User,-,,Recall,Recall2
82,Test,User,-,,Recall,Recall2
83,Test,User,-,,Recall,Recall2
84,Test,User,-,,Recall,Recall2
85,Test,User,-,,Recall,Recall2
86,Test,User,-,,Recall,Recall2
87,Test,User,-,,Recall,Recall2
88,Test,User,-,,Recall,Recall2
89,Test,User,-,,Recall,Recall2
90,Test,User,-,,Recall,Recall2
91,Test,User,-,,Recall,Recall2
92,Test,User,-,,Recall,Recall2
93,Test,User,-,,Recall,Recall2
94,Test,User,-,,Recall,Recall2
95,Test,User,-,,Recall,Recall2
96,Test,User,-,,Recall,Recall2
0,Instruct,User,-,You have completed this section. Please press Enter.,,Instruct7
0,Instruct,User,-,The following screen will ask you a few questions abour your experience today. You must complete these questions to receive credit.,,Instruct8
